,0
0,0.4278474511135385
1,0.44323528376849675
2,0.49090546854640627
3,0.4624905610723237
4,0.4034239047180755
5,0.47223848665962276
6,0.45530787506938114
7,0.4388435231366134
8,0.4058494872278531
9,0.43102299632935376
10,0.4046271031879866
11,0.4159910994957325
12,0.4745012695706968
13,0.40579445962885263
14,0.4394150264289271
15,0.41567013402369707
16,0.49434723078634646
17,0.47981310914111247
18,0.5049638943292855
19,0.46129326272327986
20,0.3877753734395685
21,0.4636227948999602
22,0.3873403232688523
23,0.5101836696365021
24,0.4710453630168051
25,0.40102877908609014
26,0.4833210130858246
27,0.3944057133632621
28,0.45286366604344985
29,0.43804280463707984
30,0.47632837281990914
31,0.5009989230838322
32,0.5183900629714983
33,0.4730655323576549
34,0.4892161773482064
35,0.5199483156803665
36,0.4753905769884576
37,0.44220278987528994
38,0.4995483157976266
39,0.5162762333487689
40,0.4316125851472517
41,0.4566276163157863
42,0.513976684542333
43,0.4671910863687001
44,0.4584167602500697
45,0.4132736683274684
46,0.3894210403558052
47,0.47730412198359307
48,0.40193245687407464
49,0.5099825394920364
50,0.508306489597177
51,0.5176633295168671
52,0.38528988026352423
53,0.4057026575725567
54,0.4180382505176133
55,0.40117345348722283
56,0.5021264324444898
57,0.42206583201173714
58,0.4897950008485008
59,0.4770814170523121
60,0.4182135035793792
61,0.4015633413669893
62,0.48584823360590057
63,0.5148623106876112
64,0.4787427643169399
65,0.4719813377116482
66,0.4150976039294525
67,0.45478325678367937
68,0.4267050887036404
69,0.48808384174583824
70,0.4949885500190748
71,0.40846854623753553
72,0.3997950499613471
73,0.4187319876595204
74,0.45277692008148207
75,0.45066482469577007
76,0.4696276225570176
77,0.4955367033199698
78,0.44978596479474253
79,0.397893427658491
80,0.5032194285465657
81,0.5108261866976794
82,0.46731578164235504
83,0.38241691492419433
84,0.39528037712679953
85,0.419126280761308
86,0.4411294039107425
87,0.4252868770568621
88,0.493008790320721
89,0.42765524394241866
90,0.41564871430862776
91,0.48104462566286715
92,0.41976008214183924
93,0.4458397735708633
94,0.3855567042740668
95,0.5013027495490318
96,0.41005207910113495
97,0.513912508697234
98,0.5080633811655345
99,0.49028552487516297
100,0.4019832992086302
101,0.5030384654547593
102,0.40003597808292957
103,0.4731117219633449
104,0.4378938966822853
105,0.4492939386887987
106,0.3819671946207868
107,0.4886563141260417
108,0.4062997637775264
109,0.3974479909902587
110,0.4984687460865209
111,0.3949907389845195
112,0.5029793485197722
113,0.45465330197524184
114,0.41821787962175105
115,0.4313350609639243
116,0.4735406343734962
117,0.4079536812593189
118,0.4422938953749607
119,0.4291982990192871
120,0.3935918339359374
121,0.49578933063726094
122,0.43691313710869906
123,0.41796780018390256
124,0.4779916907659889
125,0.43608093353320876
126,0.39051573625598823
127,0.5180756243050988
128,0.5105731614482525
129,0.38810068704224926
130,0.49403585293273333
131,0.4648363208790604
132,0.43518773630518337
133,0.5029027617819507
134,0.4869159531599528
135,0.45811624330560535
136,0.3949558154052572
137,0.5103437107678672
138,0.5078233812039175
139,0.40927848221935553
140,0.47604143475606825
141,0.5197576652425092
142,0.42297596973866025
143,0.4628849242792128
144,0.40616379622943827
145,0.5022122794449033
146,0.43089228705367827
147,0.3906502575240213
148,0.4626661544537657
149,0.4920203981170593
150,0.49710055169272604
151,0.456496498035467
152,0.38221713297348464
153,0.4224326027973628
154,0.38166667997737086
155,0.3988816334658898
156,0.4161140451393868
157,0.5138241224351217
158,0.5053176011433271
159,0.4837019860154742
160,0.447103159384146
161,0.5041809144500575
162,0.42005029335448235
163,0.4898587713957013
164,0.4906486978404925
165,0.41445957372770875
166,0.5112757360852587
167,0.42587719964344156
168,0.4068418626517202
169,0.42581306962772797
170,0.46851725582244874
171,0.43563348308780847
172,0.4787216749136252
173,0.397352016625178
174,0.40223512864488714
175,0.40914305773966875
176,0.42447869039179303
177,0.45716484813957303
178,0.5097528820597157
179,0.49556120431500256
180,0.4424177784606555
181,0.42365042951772675
182,0.3948792279903758
183,0.4492923873147225
184,0.3919046198212942
185,0.40718997694244224
186,0.43719307109618605
187,0.4948303134387347
188,0.5175682570362637
189,0.3800686815324628
190,0.4717189129685891
191,0.5158285354964032
192,0.4316462627724931
193,0.4679699003247382
194,0.41514635505564507
195,0.3835618549074151
196,0.45175009296707974
197,0.39423791667405095
198,0.44318037446833525
199,0.5039285243763298
200,0.49812480560493155
201,0.44875427857095684
202,0.5152598454010131
203,0.5090207422783641
204,0.44861213151079626
205,0.39535866017137716
206,0.42762378669035656
207,0.45320584473689857
208,0.4584545786586522
209,0.4157730528923561
210,0.44440066347874596
211,0.4693251202466514
212,0.4764282440360115
213,0.47939633730574843
214,0.39288455118895765
215,0.45847808581993754
216,0.3968836845954636
217,0.3974998642075693
218,0.4462558571950866
219,0.47246254793513304
220,0.49334998285005993
221,0.46356826562801945
222,0.40002411274856137
223,0.5030959684397849
224,0.45701152144195195
225,0.49702889799869454
226,0.4994139295092877
227,0.4616324605669539
228,0.45129310485563
229,0.49733373015818916
230,0.43691053499198385
231,0.46302726072742095
232,0.3937569633542407
233,0.46322378726884994
234,0.4518480223956932
235,0.41659068468932187
236,0.4914319226496287
237,0.41666883790119447
238,0.49062707241180525
239,0.43028421649011206
240,0.4755460462253794
241,0.5153348934375036
242,0.42062326186544136
243,0.41962812424816504
244,0.5117910646881486
245,0.5180292296281511
246,0.4038177686308933
247,0.386902838770502
248,0.40919679401340664
249,0.4887436483689994
250,0.5085774652250058
251,0.5083385581523665
252,0.3802401414531721
253,0.5000613701058261
254,0.44915848371010225
255,0.4570462316324768
256,0.5010033968809815
257,0.5006594036364176
258,0.45685121623880703
259,0.468758908786291
260,0.42294219972043867
261,0.5065745369638353
262,0.43805788044942395
263,0.46072218529591125
264,0.3849608770023679
265,0.41929000959713464
266,0.419202038618373
267,0.4984140201651914
268,0.3832737946667909
269,0.43715732639113475
270,0.4933072099369479
271,0.5192715871600262
272,0.4568028333804862
273,0.39656921718648425
274,0.44619647519852573
275,0.47569186309029715
276,0.39583476053295025
277,0.49777722040120775
278,0.4901608969550575
279,0.47539252793264153
280,0.3990935855742003
281,0.42113517965861763
282,0.4965743882888618
283,0.44450357393074713
284,0.425667106100353
285,0.4938908039817448
286,0.4097625380844478
287,0.3811434301532271
288,0.49750461293478443
289,0.44150692377598966
290,0.4059859233296578
291,0.4680082828490393
292,0.42907745131410985
293,0.41136759864708095
294,0.43126743174697485
295,0.44490367907263423
296,0.49076641881981653
297,0.511443684299208
298,0.4137844815081307
299,0.4484315366344638
300,0.4978997740991124
301,0.405587144730933
302,0.45491511531521545
303,0.4083379746791732
304,0.41143699425375035
305,0.4309211933787219
306,0.4313102975533804
307,0.4215578022499471
308,0.41996767213560204
309,0.4744453659514738
310,0.4924550593496353
311,0.4729006080063242
312,0.46290529616422205
313,0.5134153543373783
314,0.4548586996965202
315,0.44921021294459473
316,0.49552228824215194
317,0.4594317781337982
318,0.4033849051729529
319,0.4242572735206487
320,0.5157454483340058
321,0.41808501989088265
322,0.47024149197542137
323,0.440966121797505
324,0.43231259112919707
325,0.49424279377856534
326,0.41554812984269246
327,0.49367169058426685
328,0.5163274801862154
329,0.4204351943416955
330,0.3834255505266762
331,0.4538083261921796
332,0.5043402340685604
333,0.4694524950331329
334,0.46870239475869874
335,0.42786326661290985
336,0.4575697666251337
337,0.4823881751493061
338,0.4199040267382777
339,0.4990633534060568
340,0.44783072908253174
341,0.4366206869965008
342,0.3898579356948947
343,0.5102288075963181
344,0.4418400670681242
345,0.3993075417675444
346,0.42153955205323124
347,0.514356214125016
348,0.3980273962379386
349,0.40731440158606014
350,0.5195771823222726
351,0.3818171640543038
352,0.4474119057275633
353,0.5008466536382008
354,0.5191103213516765
355,0.4167000313185979
356,0.5030202297729074
357,0.5005098506219244
358,0.43641195868799554
359,0.38072088517266
360,0.4210522390681731
361,0.4874981781769971
362,0.40077631146182735
363,0.4965528134538385
364,0.39230892359028197
365,0.48980079888801287
366,0.43241463768620036
367,0.4496924149884762
368,0.47350928392596
369,0.4824644502357835
370,0.3812396644934077
371,0.453793671015719
372,0.4195696585096121
373,0.513966522213248
374,0.40177892987509534
375,0.505950717162244
376,0.471472444049678
377,0.4730924060926298
378,0.5172983819626649
379,0.4903381423687877
380,0.5048425572659537
381,0.4217810252754307
382,0.46669165689180875
383,0.49566630063571115
384,0.5118761245091008
385,0.49097612592834416
386,0.515364646571982
387,0.5109689084916608
388,0.48263477497145946
389,0.389041718013567
390,0.40921867126965766
391,0.4169386727329088
392,0.49216872949283547
393,0.5117868932717922
394,0.514006841156901
395,0.4340141636603001
396,0.4260681411381279
397,0.4000521830095396
398,0.4086400391214788
399,0.4219774533939129
400,0.4187663244106841
401,0.5121156244767073
402,0.5041139176148344
403,0.39404260045084005
404,0.4123440029909042
405,0.5057715737423168
406,0.5063849853767363
407,0.3834868643955303
408,0.4906592823364958
409,0.4458090205349587
410,0.41826525021541716
411,0.457500533465485
412,0.41203356703273275
413,0.47225958847716354
414,0.5090929174382681
415,0.387241118228257
416,0.4653893292095247
417,0.45260875324808003
418,0.4786004016601505
419,0.4127659083885632
420,0.5109771933024193
421,0.45829215123980305
422,0.41008639162394334
423,0.47052103783670834
424,0.46002440197628003
